sentences,bias,subjectivity,vader,flesch-kincaid
"""how would i determine what video card i have ? sudo lshw -c display thank you it says the command not found are you on ubuntu ? """" sudo apt-get install lshw """" then try again would you know how to update a vid card update a vid card ...? yes i think . videos i watch online are sucking and it was suggested that i upgrade my vid card ehm  it involves turning the computer off  unscrewing the old videocard  unplugging it  plugging it the new one  screwing it in ... or is that not what you're asking ? i thought it could be a software issue ... in which case  you wouldn't upgrade your video card ...""",-0.00493067522,0.3273,0.644,4.8
"""wtf ? oo when i use the default shortcut to open a nex terminal  it don't seems to use """" x-terminal-emulator """". is that normal ? *a new terminal try install ccsm  and setting in the general tab  i think ccsm can be use to set default apps ? **unknown**""",-0.41387669615,0.6174,-0.6531,5.6
hey guys  i'm running a dell optiplex gx260 ( p4 2.0 ghz / 1gb ram ) and using the onboard intel chipset video card . when i installed fc5 recently  i could set my display up to 1200x1024  but with ubuntu it only gives me the option up to 1024x768  can anyone point me to a reference to get this fixed ? i can try to google it though very likely that it believes your monitor can't do any better than that resolution do dpkg_reconfigure xserver-xorg or possibly xorg-xserver  i forget . i tried that earlier  it said i already had the newest version no  that 's not what i'm telling you to do you do not reinstall it  you **unknown** it,-0.43076170642,0.6312,-0.8052,8.7
are there any real benefits  jet  choosing 64bit vs . **unknown** version of ubuntu ? is flash-plugin available in 64bit btw ? use 32-bit unless you have more than 4 gb of memory in the computer . ok .. not a lot of benefits using 64bit ? comparing performance ? ( i have 2gb ),0.69884484635,0.46,0.8105,3.7
im in need of help .. need to update rrdtool v 1.2 . 19 ) to atleast v 1.2 . 30 you can either make your own package or nab one from +1 if there is one available > problem .. i a total n00b  and have no idear how to make my own package and install it over the old,-0.13572957006,0.67,-0.5859,1.7
i just setup a dual boot system ( win 7  ubuntu 11.10 ) but the grub points to the recovery partition instead . should i just edit the grub . cfg for that ? start with /etc/default/grub i am not sure what you should edit  but **unknown** isn't it thanks for the pointer,-0.20719533301,0.5222,-0.4857,2.1
how i can get the tcl lib to my pc ? tcl-dev actually ) why are you trying to install tcl from an archive ? its in the package repositories . sudo apt-get install tcl will install it whats the command from terminal to get tcl **unknown** . x . ? plz ? sudo apt-get install tcl 8.4 files that begin with a dot ( . ) are hidden  either use ctrl-h in nautilus to show them or ls -a on a terminal,0.03199466735,0.3444,0.3094,2.5
i can't get samba to start and i don't see anything in /var/log/messages or **unknown** . smbd is there anywhere else i can look ? you can edit the smb . conf file and enable verbose **unknown** logging features .. and restart **unknown** with sudo /etc/init . **unknown** restart you did install samba ? :p yes it was working pre 8.10 upgrade it 's how i was getting files back and forth between my host os and my vbox < **unknown** > ive seen others lock that file with chattr  you are doing it as root ? you do realize the virtualbox guest addons have a special way to ' share ' a directory the virtual machine and host machine ?,-0.04712611293,0.5714,0.8611,4.4
"""hello all :) i've just installed the newest ubuntu off the website  and i was wondering how i can lauch ubuntu . i've probably done something wrong ( thanks to my zero experience with linux oss)...i've restarted/shut down and turned back on my computer so far ... any ideas ? did your freshly installed ubuntu boot up ? how did you install -- did you burn a cd  did you use wubi ? i clicked the downlaod link off the ubuntu site the download link for what exactly ? ubuntu 7.1 there is no such thing . was it 7.10 ? so then you downloaded a cd image . did you burn that to a cd ? i've got it  thnx so much :) ^^ i tried to tell you this before  but you were gone how are you getting on ? i've finally got ubuntu on a cd and i can boot from the cd . when the ubuntu startup screen ( for lack of a better word ) comes up  i click """" start or install ubuntu """" and i get 2 error messages  one about an invalid compressed format  and the other about """" kernel panic """"""",-0.46082773439,0.551,-0.7757,4.8
"""i got another comp ok . so boot up the linux box and let 's check a few things . k ok im in what should i do first try to open network-admin ? let 's look at your /etc/network/interfaces file . how many network interfaces do you have in that box ? i have 1 network interface - just the wireless what chipset ? : i think its atheros or however u say it do a  """" lspci -v """" and it should show up in the list . once you know what card it is  you can then google for the chipset for your card . we have to know what it is in order to know what driver to pursue installing . it says atheros next to the d-link device is it possibly a **unknown** design ? is **unknown** listed in the output ? : ar5212 i see there""",0.1020167355,0.4037,0.6553,2.9
hi all  i have a serious problem with the suspend and hibernate can anybody help have some patience patience for what ? repeating i am way frustrated ! couldn't get any where from the forums ! the way it woorks is  ask your question all on one line and wait for an answer . if no answer in a couple minutes repeat or rephrase the question i only asked the question once today ! what other rooms can i post my problem on ?? this one is fine  just wait for an answer . it helps to know details about your **unknown** etc my laptop is hp **unknown**  ati hd 3200  ubuntu 8.10 and i have a problem with suspend and hibernate ... google up the video card chipset my chipset is rs780m,-0.50896811721,0.5631,-0.9172,4.4
