sentence	bias_score	assertive_verb_count	assertive_verb_prop	bias_count	bias_prop	coherence_marker_count	coherence_marker_prop	degree_modifier_count	degree_modifier_prop	factive_verb_count	factive_verb_prop	flesch-kincaid_grade_level	hedge_word_count	hedge_word_prop	implicative_verb_count	implicative_verb_prop	liwc_3rd_person_pronoum_count	liwc_3rd_person_pronoun_prop	liwc_achievement_word_count	liwc_achievement_word_prop	liwc_adverb_count	liwc_adverb_prop	liwc_auxiliary_verb_count	liwc_auxiliary_verb_prop	liwc_causation_word_count	liwc_causation_word_prop	liwc_certainty_word_count	liwc_certainty_word_prop	liwc_conjunction_count	liwc_conjunction_prop	liwc_discrepency_word_count	liwc_discrepency_word_prop	liwc_preposition_count	liwc_preposition_prop	liwc_tentative_word_count	liwc_tentative_word_prop	liwc_work_word_count	liwc_work_word_prop	modality	mood	opinion_count	opinion_prop	subjective_strong_count	subjective_strong_prop	subjective_weak_count	subjective_weak_prop	subjectivity_score	unique_word_count	vader_composite_sentiment	word_count
hi , does someone have a torrent for ubuntu- 12.04 **unknown** . iso ? can't find that anywhere . why **unknown** ? a lot faster to download the iso image from the ubuntu site i'd need the torrent for my torrent seedbox . i'm not planning to install it .	0.0550522862	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	1	0.0217	1	0.0217	2	0.0435	1	0.0217	0	0	0	0	1	0.0217	5	0.1087	2	0.0435	0	0	0.3214	indicative	0	0	0	0	0	0	0.6	36	0	46
is it possible to re-install unity ? what brings you to needing to , hyou can set it back to stock . you* well whenever i click on a running app , it doesnt bring the app up , i dont know why	0.0543519129	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	3	0.0789	4	0.1053	1	0.0263	0	0	1	0.0263	1	0.0263	6	0.1579	0	0	1	0.0263	0.2143	indicative	0	0	0	0	0	0	0.5	31	0.2732	38
can i upgrade ubuntu just by changing repos in sources . list ? update-manager-core pulls tons of garbage back not supported , no what ( or how ) exactly will be broken ? if you're fairly experienced then you can try but do not be surprised if you need to use a hammer once in a while ( i.e. upgrades may fail and you need to resolve dependencies and issues to continue ) echo $path and see	0.0540909303	0	0	0	0	0	0	0	0	0	0	7.6	0	0	0	0	0	0	1	0.0135	3	0.0405	7	0.0946	3	0.0405	0	0	10	0.1351	4	0.0541	7	0.0946	5	0.0676	0	0	0.3125	conditional	0	0	0	0	0	0	0.4583	58	-0.7	74
a bit of help http://archive.ubuntu.com/ubuntu/dists/quantal/main/installer-amd64/current/images/netboot/ thats the latest release of ubuntu right its was not added to https://help.ubuntu.com/community/installation/minimalcd but i guss its that one the latest one is 12.10 image we do support it now , the latest www.ubuntu.com/start-download?distro=desktop&bits=64&release=lts be nice with that attitude you won't get help and in fact you might get remove from the channel , so please keep your comments to your self thank you what type of installation are you looking for be specific im affraid i own you an excuse	0.0535656249	0	0	0	0	2	0.0217	0	0	0	0	11.9	0	0	0	0	0	0	0	0	2	0.0217	9	0.0978	0	0	1	0.0109	3	0.0326	0	0	9	0.0978	1	0.0109	0	0	0.4375	conditional	0	0	0	0	0	0	0.6763	71	0.9654	92
yeah , evolution-webcal and evolution-exchange are busticated is there a workaround ? drop out of base-config and run ' aptitude -y install ~tubuntu-desktop ' ok , thanks .	0.0506297508	0	0	0	0	0	0	0	0	0	0	13.5	0	0	0	0	0	0	0	0	1	0.0455	2	0.0909	0	0	0	0	2	0.0909	0	0	2	0.0909	0	0	0	0	0.75	indicative	0	0	0	0	0	0	0.35	21	0.6369	22
i just did an upgrade from ubuntu server 10.04 to 12.04 and it crashed . now i'm stuck with this message http://pastebin.com/bgecwns5 anyone any suggestions ? i did an lts -> lts upgrade http://linuxmoz.com/how-to-upgrade-to-ubuntu-12-04/ ? that is what i did but during the do-release-upgrade it crashed	0.0497189068	0	0	0	0	1	0.0213	0	0	0	0	5.6	0	0	0	0	0	0	0	0	2	0.0426	4	0.0851	0	0	0	0	2	0.0426	0	0	4	0.0851	1	0.0213	0	0	0.75	indicative	0	0	0	0	0	0	0	36	0.3527	47
do you have the lm flag in the /proc/cpuinfo ? yes , what 's the lm flag good for ? wait so all the atom boxes i have here ( **unknown** can do 64bit linux ? lm shoudl be the 64bit option try to boot one and see for yourself , i didnt tryed :p	0.0480282527	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	1	0.0204	2	0.0408	7	0.1429	0	0	1	0.0204	2	0.0408	0	0	4	0.0816	1	0.0204	0	0	0.3214	imperative	0	0	0	0	0	0	0.7333	37	0.6597	49
:p bhaisahab : next few hours i guess isos are out wait till the release the dist-upgrade should be out next few hours fuck im getting so many messages if u want the ftp pm me :) please watch your language no it is not it 's not released yet well why is it on the citylink mirror	0.0460089825	0	0	0	0	0	0	0	0	0	0	20.4	0	0	0	0	0	0	0	0	3	0.0536	6	0.1071	1	0.0179	0	0	3	0.0536	3	0.0536	4	0.0714	2	0.0357	0	0	0.25	conditional	0	0	0	0	0	0	0.4125	45	0.0222	56
"did you install proprietary drivers in the last session before rebooting ? yes nvidia ok ... sounds like you need to run "" nvidia x settings "" ... type "" nvidia "" in the dashboard that allowed me to fix the problem . what would cause that ? i think it would be that the driver couldn't determine the optimum mode from what the display told it"	0.0440510635	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	5	0.0769	0	0	0	0	0	0	4	0.0615	6	0.0923	0	0	0	0	0.075	conditional	0	0	0	0	0	0	0.4889	46	0.6199	65
greetings i am running ubuntu 12.04 on a dualscreen set-up . i was wondering if it 's possible to have the panel items ( notifications , time , auth , etc . ) only on one screen , rather than both you're on the wrong channel for that oh , so now wanting to know my driver version is not a support discussion ? :\	0.0415438307	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0.0702	4	0.0702	0	0	0	0	2	0.0351	3	0.0526	7	0.1228	2	0.0351	0	0	0.375	indicative	0	0	0	0	0	0	0.975	51	-0.1521	57
no suggestions ? links ? how can i remove luks passphrase at boot . i dont want to use feature anymore ... you may need to create a new volume that leads me to the next question lol ... i dont know how to create new volumes exactly in cmdline , usually i use a gui . im just trying to access this server via usb loaded with next os im going to load , the luks pw is stopping me for something like that i would likely use something like a live gparted disk to avoid the conflict of editing from the disk you cant load anything via usb or cd when luks is running it wont allow usb boot , i tried with 2 diff usb drives	0.0370017752	0	0	0	0	0	0	0	0	0	0	7.9	0	0	0	0	0	0	2	0.0164	5	0.041	11	0.0902	5	0.041	0	0	4	0.0328	3	0.0246	14	0.1148	4	0.0328	0	0	0.0795	conditional	0	0	0	0	0	0	0.401	81	0.4891	122
why is everyone in such a hurry to upgrade ? the thrill of a new beginning , maybe ? yeah , i understand but i'll wait till the smoke clears myself .	0.0335310215	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	2	0.0714	1	0.0357	1	0.0357	0	0	2	0.0714	0	0	4	0.1429	1	0.0357	0	0	0.5	conditional	0	0	0	0	0	0	0.4773	25	0.4871	28
follow the link to insert nomodeset in the kernel to boot in and update and look in additional drivers . and wilee-nilee : thank you . your in cool . )	0.0328970151	0	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.1111	0	0	6	0.2222	0	0	0	0	0.75	indicative	0	0	0	0	0	0	0.65	20	0.5859	27
hmm im going to have to compare our packages list to the seeds . and figure out whats left over ooh , please post to the mailing list when you do sure just working out how we can make an easy to use list of all our supported packages for you to compare against -> easier than comparing with the seeds ) we basically disable discover ahh , ok haha :) oops btw , metaverse was a great idea , i'm impressed with it so far . or whatever this non-free stuff in ubuntu thing is :)	0.0324184623	0	0	0	0	0	0	0	0	0	0	11.1	0	0	0	0	0	0	0	0	5	0.0538	7	0.0753	3	0.0323	1	0.0108	5	0.0538	0	0	16	0.172	1	0.0108	0	0	0.3864	conditional	0	0	0	0	0	0	0.7272	74	0.9818	93
hello all recently i updated to ubuntu 12.04 lts and i am unsatisfied by its performance facing a bug since upgrade to 12.04 lts can any onr help ?????????? you need to give more details on the issue . every time i login it gives me system error pop up it is happing since i upgraded to 12.04 send a report , or cancel it . i have already done that but after few min . it again pop ups . it really faustrating can you follow instructions like : https://help.ubuntu.com/community/java#oracle_.28sun.29_java_6 ?	0.0287154684	0	0	0	0	1	0.0115	0	0	0	0	5.6	0	0	0	0	0	0	0	0	2	0.023	6	0.069	2	0.023	2	0.023	3	0.0345	1	0.0115	10	0.1149	2	0.023	0	0	0.3214	indicative	0	0	0	0	0	0	0.2625	68	0.7193	87
"#ubuntu is the topmost topic in g+ :) i see "" avengers "" ah , well second top-most . my bad :)"	0.0229875452	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0.0476	1	0.0476	0	0	0	0	0	0	0	0	1	0.0476	0	0	0	0	0.75	indicative	0	0	0	0	0	0	0.6667	19	0.5574	21
i only have a single machine here , so i want to make sure that it 's actually serving properly without resorting to multiple x servers do you want source or is a deb fine ? just vncclient to localhost doesn't that go horribly wrong ? **unknown** ?	0.0212407219	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	5	0.1136	4	0.0909	1	0.0227	0	0	2	0.0455	2	0.0455	4	0.0909	1	0.0227	0	0	-0.05	indicative	0	0	0	0	0	0	0.4781	38	0.7002	44
read putty/pscp documentation and you have ssh-server running on the windows machine ? you need it to scp that way you mean that i need ssh sserver on both host ? you need ssh-server on the host you want to connect to in your case , the windows-machine or use putty/pscp from windows to **unknown** the file from the **unknown**	0.0204460044	0	0	0	0	0	0	0	0	0	0	7.2	0	0	0	0	0	0	0	0	0	0	1	0.0175	1	0.0175	0	0	2	0.0351	4	0.0702	10	0.1754	1	0.0175	1	0.0175	-0.25	imperative	0	0	0	0	0	0	0.6292	35	0.168	57
"no question the config is the same as before x works ( i will try to see if it works the first time after a reboot ) gdm is still in deutch and 1152x864 , like new users if i add them hi wally -) you must submit it upstream it 's in supported , but not installed with the desktop by default ephiphany depends on mozilla but epiphany is not installed when it 's a bit more polished , it'll probably go in supported ( it 's not the kind of thing that everyone would use0 it 's the warty warthog release :-) ' warty ' sort of means ' patchy ' or ' a bit buggy ' and we thought the first release might be a bit warty ) in french warty means "" **unknown** "" and that 's not pretty yes , indeed ubuntu is defined on the wiki ( in the faq ) sorry i've reported this bug pretty sure gstreamer.net links to their docs and #gstreamer is on this network , from memory i'm sorry ! i wrote in the wrong tab there 's a problem with the mplayer packages atm"	0.0190758715	0	0	0	0	1	0.0054	2	0.0109	0	0	22.4	0	0	0	0	1	0.0054	5	0.0272	4	0.0217	10	0.0543	1	0.0054	3	0.0163	11	0.0598	4	0.0217	20	0.1087	9	0.0489	2	0.0109	0.4375	conditional	0	0	0	0	0	0	0.669	115	-0.8754	184
with 8gb ram is swap required ? do you want to be able to hibernate ? 10 ? swap involves putting all of your memory into swap . hibernate involves* so you're going to need the amount of ram you have , plus a little bit more . yea , i see ... seems a shame to give that much away , but , if i want hibernation then its necessary	0.0184997973	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	1	0.0159	4	0.0635	0	0	1	0.0159	5	0.0794	4	0.0635	10	0.1587	2	0.0317	0	0	0.3056	indicative	0	0	0	0	0	0	0.565	50	-0.2477	63
there is no wine-amd64 ( afaik) , lmms still will depend on wine due to the vst-support wine 1.4 -i386 [ i386 ] ah ok	0.013039635	0	0	0	0	1	0.04	0	0	0	0	1.3	0	0	0	0	0	0	0	0	2	0.08	2	0.08	1	0.04	0	0	0	0	0	0	2	0.08	1	0.04	0	0	0.75	conditional	0	0	0	0	0	0	0.4375	24	0	25
hello , can someone please recommend me on good server adminstration panel for ubuntu ? so i can manage all my domains , bandwidth etc ... webmin great , do you know some guide how to install webmin ?	0.0017754638	0	0	0	0	1	0.0294	0	0	0	0	6.4	0	0	0	0	0	0	0	0	2	0.0588	3	0.0882	1	0.0294	1	0.0294	2	0.0588	0	0	3	0.0882	1	0.0294	0	0	0.2143	indicative	0	0	0	0	0	0	0.675	32	0.9034	34
"hi , my system time is off my 40 minutes , i have ntpd running . can some1 help me ? sudo service ntp stop  sudo ntpdate **unknown**  sudo service ntp start thank you do i have to do this more often in future ? no , check /var/log/syslog to see what your clock is not **unknown** . ! **unknown** | paolas syslogs last line is "" frequency initialized - **unknown** ppm from **unknown** . drift "" is that normal ?"	0.0011971508	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0.0141	9	0.1268	0	0	0	0	0	0	1	0.0141	5	0.0704	1	0.0141	0	0	0.5417	indicative	0	0	0	0	0	0	0.4824	54	0.3883	71
its a troll , its a troll ! ... hmm its alive ! ... hi its morning so noone answer /join #ubuntu-social	-3.02411599999E-005	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	1	0.05	0	0	0	0	0	0	1	0.05	0	0	0	0	0	0	0	0	0.75	indicative	0	0	0	0	0	0	0.4	14	0.4912	20
"hey guys , i'm trying to write a script . i need to know what network-manager is doing when i click the wifi icon , and click the network that i'm already connected to . doing so tells network-manager to disconnect then reconnect to the same network . what is your queston ? "" admin user ""? i connect using the same user that i log into when i boot up . ^^"	-0.0033162301	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	0	1	0.0147	3	0.0441	4	0.0588	1	0.0147	0	0	5	0.0735	1	0.0147	7	0.1029	0	0	0	0	0.75	indicative	0	0	0	0	0	0	0.125	43	0	68
atheros you forget where i used to work ? routing him would be less comfortable :-) hasn't got us any yet , has it ? it still wouldn't be **unknown** though :(	-0.0051350398	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	1	0.0313	0	0	4	0.125	6	0.1875	1	0.0313	0	0	1	0.0313	2	0.0625	1	0.0313	1	0.0313	0	0	-0.5	imperative	0	0	0	0	0	0	0.6933	27	0.1503	32
if seb128 doesn't want to do it , it 's not standard :) yes , we already said that , we need some good games in the desktop ! you get it :p so why isn't **unknown** in desktop ? :) which package are the new . desktop files in ? what about the desktop files ?	-0.0066234543	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	2	0.04	4	0.08	1	0.02	0	0	2	0.04	3	0.06	5	0.1	2	0.04	0	0	0.4063	indicative	0	0	0	0	0	0	0.6649	37	-0.5223	50
can someone explain to me ssh tunneling i have a machine1 with web server on port 80 and a server1 .... i want the machine1 to connect to server1 in such a way that when i open a firefox on the server and type 127.0 . 0.1 : 1234 to go over the ssh tunel to machine **unknown** ssh -l 1234 : machine **unknown** user@machine1 yes read about reverse-tunnelng ( ssh -r ) yw pop3 is a protocol , maildir a mail storage-format from email accaunt with pop3 to my local mail server witch has maildir format	-0.0075325228	0	0	0	0	0	0	0	0	0	0	11.5	0	0	0	0	0	0	0	0	3	0.0316	4	0.0421	0	0	0	0	3	0.0316	1	0.0105	14	0.1474	0	0	1	0.0105	0.4079	conditional	0	0	0	0	0	0	0.44	64	0.5106	95
and my boot loader can be a tad fragile ( have winxp and win7 on the machine , plus os x . ) i wish apt-get could use torrents . you can download the alternate cd to upgrade probably wouldn't help , since the lion 's share of my packages aren't on the alt cd instlal	-0.0097312958	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	1	0.0189	7	0.1321	2	0.0377	0	0	3	0.0566	3	0.0566	6	0.1132	1	0.0189	0	0	0.0109	conditional	0	0	0	0	0	0	0.25	44	0.3903	53
hey all i don't have any dvds at the moment can i load an external hdd with ubuntu then use that to install it ? it is a 1tb fantom hdd do i need to format the hdd in any special way , or can i just throw the iso on there as any other file ? no : a . iso file is like a zip file ... it has to be extracted and written to a hard disk to be useful are you using ubuntu on the pc right now , or working from windows ? but my connection is too slow to download from my ubuntu	-0.0111249779	0	0	0	0	1	0.0097	0	0	0	0	6.4	0	0	0	0	0	0	0	0	4	0.0388	12	0.1165	2	0.0194	1	0.0097	6	0.0583	1	0.0097	14	0.1359	5	0.0485	0	0	0.1786	imperative	0	0	0	0	0	0	0.3605	69	0.509	103
so now i'm going to try it with the snapshot version of the ppa instead and see if it crashes again . are you looking at your computer 's cpu temperature ? no but i havent ever had any trouble with temp before .... where do i go to see its temp rypervenche ? that depends on your hardware and kernel . the ubuntu guys can help you with that .	-0.0129659982	0	0	0	0	1	0.0152	0	0	0	0	3.7	0	0	0	0	0	0	1	0.0152	6	0.0909	5	0.0758	1	0.0152	1	0.0152	5	0.0758	1	0.0152	9	0.1364	3	0.0455	0	0	0.4773	conditional	0	0	0	0	0	0	0.2	52	-0.2406	66
so ... sudo update-grub has been running for over 30 mins . safe to ctrl-c or asking for trouble ?? it 's safe to ctrl+c , update-grub creates **unknown** . cfg . new and only overwrites **unknown** . cfg after finishing and confirming there are no syntax errors . you should figure out why it 's hanging though . you're a star . thank you . you're welcome . except for a flash upgrade failing to complete properly ( **unknown** , though maybe this is off thread as i've not been foloowing	-0.0191782546	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	6	0.0741	6	0.0741	1	0.0123	1	0.0123	7	0.0864	1	0.0123	12	0.1481	2	0.0247	0	0	0.3611	conditional	0	0	0	0	0	0	0.5755	63	0.4871	81
more or less all of the loose machines available for trying things out here are non-i386 systems ... sudo -s what kernel are you running on your laptop these days ? on the nc4000 ? locally-built 2.6 . 8.1	-0.02049336	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0.0278	1	0.0278	2	0.0556	0	0	1	0.0278	1	0.0278	0	0	5	0.1389	1	0.0278	0	0	0.75	indicative	0	0	0	0	0	0	0.309	33	-0.3939	36
