sentences,bias,subjectivity,vader,flesch-kincaid
"""""""drove down the highway there was a big jam the family had died there inside their minivan there was a backup it went on for miles but as bad as it was it was gone after a while""""  chorus here.  """"you may think there's nothing to it and the truth is hard to see to be an invisible man is a remarkable thing to be thing to be thing to be"""" that was so great!""",0.05041263787,0.5162,0.8706,13.0
systems register functional. all systems are working commander.,-0.0417122,0.0,0.0,9.6
when's she out of here? norman spencer.,1.15223714881,0.0,0.0,2.5
it's here.  my heart.  i'm careful--weekly check-ups.  i'm on a drug maintenance program blood thinners diet--  i just want you to know what you'd be getting yourself into. what exactly is wrong? nothing yet.  i'll start experiencing symptoms in my late-fifties.  but unless they come up with something between now and then i won't live much past 67.,-0.10695770185,0.55,-0.2263,4.0
good morning gentlemen -- i see the conference is already underway. oh here you are justice zinnowitz -- i'm at cross-purposes with these gentlemen -- will you clear up the situation? but the situation is perfectly clear if you will allow me --,0.39145722602,0.4556,0.9477,8.4
well i'll be - ! i'll be another!,-0.03219255591,0.0,0.3987,-0.3
ding dong the witch is dead right? point-five ...,-0.44143627981,0.4679,-0.7783,0.5
best way is get your ass out... any... way... you can... what do you mean? get the... midnight... express. what's that?,0.1484019003,0.4938,0.264,0.1
"""""""under the bleachers""""... by seymour butts. pardon me?  i'm afraid i don't... cancel lunch.  make reservations at campton place for me and mr. butts.""",-0.0087922988,0.9,0.466,2.1
who needs vermouth? we have some bourbon - lets make manhattans.,0.63214432421,0.0,0.0,4.1
who was it? kirsty.,-0.0417122,0.0,0.0,-1.0
sean will never be anything but suspicious if he picks up some sort of 'yoo-hoo-i'm- not-nad' message.  not after the way we broke up. what wouldn't make him suspicious? probably that i needed him in some urgent way..destitute - in serious trouble..the kind i couldn't possible sort out myself..,0.88974068499,0.8556,-0.5927,5.2
"""of course that doesn't jibe with what we found.  this was an angry killing. who knows with these """"deficients""""?  his profile indicates a proclivity for violence. i'll run a crossover on the eyelash for any family or associate connections-- --i've already run it.  there's no record of any living relative. what a pity. detective hugo it's a simple case of lost and found.  all we have to do is locate the man who's minus an eyelash and this murder will solve itself.""",-0.17127266342,0.3314,-0.973,5.6
how to make a buck! yeah right!....i don't know something isn't right with this place it's all too sterile and staged. do you ever wonder why there's no czechs here? because it's in english? yeah but it's not just that. to the czech mind any movement whether political or literary should be underground. if it isn't then it's not radical and not worthy of a look-in. but we are underground? no you don't get it. every cabby in town knows this joint. so where's the mystery the danger?,-0.32481654185,0.3471,-0.9091,2.9
when we were growing up i always felt like you would take care of things that everything would be okay.  but you can't make this okay can you? no i can't.,-0.05907644003,0.5,0.4939,2.5
leon?  whatsa matter?  they give you a shot down the hospital or what? oh god they shot me with like unreal! well you got to get hold of yourself.  you got to talk to him tell him to give himself up. oh no! he's got eight people in there with him.  he's got this kid with him ... they're gonna shoot the people. i can't help it.  i can't stop him from anything. if he won't listen to you who will he listen to? he won't listen to anybody.  he's been very crazy all summer.  since june he's been trying to kill me. you try calling the police? what good is that?  they couldn't stop him.  and it'd just make him mad.  they don't know him. somebody's got to stop him leon. he was under great strain: you don't understand he's a very mixed up person. he's makin' threats in there. he's scared.  it's crazy.  i never met anyone like him.  his wife he's a wonderful father to his children.  his mother - you should see her - his mother and father together are like a bad car wreck - he lets it all slide off his back he sees them he pays their rent. unbelievable.  i wanted to get married ... he didn't really want it ... he's married already!  but he did it.  i don't know why.  i thought it would help me but it didn't.  i was just as confused and unhappy was before i did terrible things. what kind of things leon? ten days i spent in atlantic city - sonny was frantic - he knew i was drinking he didn't know where i was ... who i was with.  i couldn't explain why i did the things i did. so i went to this psychiatrist who explained to me i was a woman in a man's body.  so sonny right away wanted to get me money for a sex change operation: but where was he to get that?  2500 dollars!  my god he's in hock up to his ears already. he needed money?  for the operation for you? it made him crazy - so much demand he'd fly into this rages.  and i got more depressed than ever i saw i'd never get the operation.  so i tried to take my life - i swallowed about a half pound of pills ... blues reds yellows downers uppers screamers ... you name it. but i just threw them up and wound up in the hospital.  sonny comes there and looks at me and just says: 'wow!'  so when i hear he's in the bank i almost go crazy because i know he's doin' it for me. well don't you figure you owe to him to get him out of there? i can't talk to him. you're in it up to your ass leon. you're an accessory.  you talk him out of there and they might be a little more understanding of your case. i'm afraid. how is he gonna hurt you on the telephone? i don't know what to say to him.  i can't. you think it over leon.,0.33592599407,0.6075,-0.9946,2.1
you just come on with that three fifty and martini will take care of himself... your dice scanlon. gimme those dice. i'll blow this board to pieces. here we go...  lebenty leben count me over eleven martini...,0.19976085655,0.0,0.4939,3.3
four! what is it out there anyway? forty-five knots?,-0.170820825,0.0,0.0,5.6
ay ay a scratch a scratch. ay a scratch a scratch. ha ha ha. courage man the hurt can not be much. 'twill serve. ask for me tomorrow and you shall find me a grave man. a plague o' both your houses. they have made worms meat of me. a plague on both your houses! why the devil did you come between us? i was hurt under your arm. i thought all for the best. a plague o' both your houses. no! mercutio!,-0.39308681904,0.25,-0.5067,-0.3
thirty-bucks?  that's it? that's my morning's pay. i'm a rich man off of thirty bucks?,-0.1421512896,0.75,0.5775,0.1
"""shelly: get in the office. i didn't...why should i...""""where were you last..."""" is anybody listening to me...?  where's moss...?  where...?""",-0.10284096048,0.0667,0.0,4.1
i should kill you right now for what you did to me! maybe you should but you can't.,0.19714866187,0.5357,-0.484,-0.3
then teach me how. no it's no good---you can't practice--- you only get one go. a thing like that. no. sure you don't want a sip of this? it's delicious i think.,0.30563784257,0.963,0.3975,0.9
maybe we should take a little nap see what happens? i ain't sleepy. i know. scribbage!,0.26777532682,0.5,0.0,1.7
it's about a man who gets a second chance. then you <u>write</u> that.  and then this is <u>our</u> second chance.  that's why we're here...,-0.02773648894,0.0,0.4588,0.9
privately owned by ... let me guess:  wonderland weather. very good mrs. peel ... i shall need a small plane. you're not venturing alone surely. i'm going to find out who killed my husband. will you take these documents to steed?,-0.59720985075,0.611,-0.4539,2.9
hey wait i paid three bucks for that burger. you owe me... you haven't even paid me back the thousand bucks you owe me! i'm working on it...,-0.170820825,0.0,0.0,0.1
yield *how* sir? will he yield for a question? ah now that's better. will he *yield*? for a *question*. does my colleague's piece concern section forty of the bill--a dam on willet creek? it does! every *aspect* of this matter--the gentleman's attack on that section-- everything--was dealt with in the committee hearing-- mr. president-- i wish to ask the gentleman--has he one shred of evidence to add now to the defense he did not give--and *could* not give at that same hearing? i have no defense against forged papers and-- the committee ruled otherwise! the gentleman stands guilty as charged. and i believe i speak for all the members when i say that no one cares to hear what a man of his condemned character has to say about *any* section of *any* legislation before this house!,-0.24779031822,0.5417,-0.738,5.6
